IPV6卫视,#genre#
望都综合频道[768*576][768*576],https://jwliveqxzb.hebyun.com.cn/wddst/wddst.m3u8
望都综合频道[768*576][768*576],https://jwcdnqx.hebyun.com.cn/live/wddst/1500k/tzwj_video.m3u8
平泉综合频道[1280*720][1280*720],https://jwliveqxzb.hebyun.com.cn/pqzh/pqzh.m3u8
平泉综合频道[1280*720][1280*720],https://jwcdnqx.hebyun.com.cn/live/pqzh/1500k/tzwj_video.m3u8
平泉影视频道[1280*720][1280*720],https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
平泉影视频道[1280*720][1280*720],https://jwcdnqx.hebyun.com.cn/live/pqys/1500k/tzwj_video.m3u8
双滦新闻频道[1280*720][1280*720],https://jwcdnqx.hebyun.com.cn/live/slxw/1500k/tzwj_video.m3u8
双滦影视频道[1280*720][1280*720],https://jwcdnqx.hebyun.com.cn/live/slys/1500k/tzwj_video.m3u8
黑龙江,#genre#
黑龙江文体[1920*1080],http://[2409:8087:1a01:df::4025]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/1.m3u8
黑龙江农业科教[1920*1080],http://[2409:8087:1a01:df::4025]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/1.m3u8
黑龙江都市[1920*1080],http://[2409:8087:1a01:df::4025]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/1.m3u8
黑龙江少儿[1920*1080],http://[2409:8087:1a01:df::4035]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/1.m3u8
黑龙江影视[1920*1080],http://[2409:8087:1a01:df::4035]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/1.m3u8
黑龙新闻法治[1920*1080],http://[2409:8087:1a01:df::4036]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/1.m3u8
鹤岗新闻综合[1920*1080],http://[2409:8087:1a01:df::4060]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8
佳木斯新闻综合[1920*1080],http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226451/index.m3u8
齐齐哈尔经济法制[1920*1080],http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226555/index.m3u8
双鸭山公共[1920*1080],http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226532/index.m3u8
双鸭山综合[1920*1080],http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226529/index.m3u8
哈尔滨新闻综合[640*480][640*480],https://stream.hrbtv.net/xwzh/playlist.m3u8
哈尔滨生活[640*480][640*480],https://stream.hrbtv.net/shpd/sd/live.m3u8
富裕综合[1280*720][1280*720],http://221.209.44.174:1980/hls/1001.m3u8
七台河新闻综合[1280*720][1280*720],http://live.qthnews.org.cn:1935/live/live1/800k/tzwj_video.m3u8
七台河民生社教[1280*720][1280*720],http://live.qthnews.org.cn:1935/live/live2/800k/tzwj_video.m3u8
重庆,#genre#
璧山综合[1920*1080],http://222.179.42.129:8181/hls1.m3u8?zzhongqd
铜梁综合[640*480][640*480],http://183.64.174.171:40123/ch1.m3u8
万州综合频道[1024*576],http://123.146.162.24:8017/iTXwrGs/800/live.m3u8
万州三峡移民[1024*576],http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8
万州三峡移民[1024*576],http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8
万州三峡移民[1024*576],http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8
璧山综合频道[1920*1080],http://222.179.42.129:8181/hls1.m3u8
潼南综合频道[1920*1080],http://183.230.184.51:65500/tntv1.m3u8
江津新闻综合[800*600][800*600],http://222.179.155.21:1935/ch1.m3u8
垫江综合频道[1920*1080],http://125.62.24.185:80/1.m3u8
武隆综合频道[720*576][720*576],https://qxlmlive9.cbg.cn/applive/wltvzh/playlist.m3u8
荣昌综合频道[720*404][720*404],http://183.64.181.25:40023/rongchang01.m3u8
北碚综合频道[720*576][720*576],http://222.178.181.121:12034/beibei01.m3u8
青海,#genre#
青海都市[1280*720][1280*720],http://stream.qhbtv.com/qhds/sd/live.m3u8?_upt=f868bafe1594546577
西宁新闻综合[1920*1080],https://liveout.xntv.tv/a65jur/96iln2.m3u8
西宁生活服务[1920*1080],https://liveout.xntv.tv/a65jur/90p2i1.m3u8
湟中综合[1280*720][1280*720],http://livecdn.dmqhyadmin.com/hls/xjhuangzhong.m3u8
门源综合[1920*1080],http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8
贵南综合[800*450][800*450],http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8
化隆综合[1280*720][1280*720],http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8
民和综合[1920*1080],http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8
门源综合[1920*1080],http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8?zqinghd
民和综合[1920*1080],http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8?zqinghd
西宁生活服务[1920*1080],https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd
西宁新闻综合[1920*1080],https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd
新疆,#genre#
伊犁汉语综合[1920*1080],http://110.153.180.106:55555/out_1/index.m3u8
伊犁哈萨克[1920*1080],http://110.153.180.106:55555/out_3/index.m3u8
伊犁经济法制[1920*1080],http://110.153.180.106:55555/out_4/index.m3u8
裕民汉语[1920*1080],http://117.190.130.4:8081/out_1/index.m3u8
裕民哈语[1920*1080],http://117.190.130.4:8081/out_2/index.m3u8
奎屯汉语综合[1920*1080],http://218.84.12.186:8001/hls/main/playlist.m3u8
奎屯哈萨克语[1920*1080],http://218.84.12.186:8002/hls/main/playlist.m3u8
九师电视台[768*576][768*576],https://liveout.btzx.com.cn/3pyc0h/dbfvwu.m3u8
可克达拉综合[1920*1080],http://test5.btzx.com.cn:80/live/kkdl.stream/playlist.m3u8
石河子影视文体[1920*1080],http://124.88.144.73:1935/live/jjsh/playlist.m3u8
兵团八师石河子经济生活[1920*1080],http://124.88.144.73:1935/live/dywt/playlist.m3u8?zxinjd
兵团十四师昆玉综合[1920*1080],http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8?zxinjd
兵团四师可克达拉综合[1920*1080],http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8?zxinjd
奎屯汉语综合[1920*1080],http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd
玛纳斯综合[1920*1080],http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd
伊犁哈萨克[1920*1080],http://110.153.180.106:55555/out_3/index.m3u8?zxinjd
伊犁汉语综合[1920*1080],http://110.153.180.106:55555/out_1/index.m3u8?zxinjd
伊犁经济法制[1920*1080],http://110.153.180.106:55555/out_4/index.m3u8?zxinjd
伊犁维吾尔[1920*1080],http://110.153.180.106:55555/out_2/index.m3u8?zxinjd
裕民哈语[1920*1080],http://117.190.130.4:8081/out_2/index.m3u8?zxinjd
